  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1895          71     0.04047  0.03967  0.51   40892    1622   40090   453637  11.09
  1895          72     0.04938  0.04820  0.50   39270    1893   38332   413547  10.53
  1895          73     0.05273  0.05137  0.50   37377    1920   36413   375215  10.04
  1895          74     0.05940  0.05767  0.49   35457    2045   34421   338802   9.56
  1895          75     0.06315  0.06121  0.50   33412    2045   32390   304381   9.11
  1895          76     0.06816  0.06587  0.49   31367    2066   30312   271991   8.67
  1895          77     0.07440  0.07174  0.50   29301    2102   28254   241679   8.25
  1895          78     0.07819  0.07526  0.50   27199    2047   26176   213424   7.85
  1895          79     0.08648  0.08288  0.50   25152    2085   24106   187248   7.44
  1895          80     0.08661  0.08307  0.51   23068    1916   22125   163142   7.07
  1895          81     0.09388  0.08960  0.49   21151    1895   20186   141017   6.67
  1895          82     0.10471  0.09937  0.49   19256    1914   18274   120832   6.27
  1895          83     0.11398  0.10790  0.51   17343    1871   16418   102558   5.91
  1895          84     0.12254  0.11550  0.50   15471    1787   14582    86139   5.57
  1895          85     0.14072  0.13174  0.52   13684    1803   12811    71557   5.23
  1895          86     0.14316  0.13332  0.48   11882    1584   11065    58746   4.94
  1895          87     0.14727  0.13719  0.50   10298    1413    9593    47681   4.63
  1895          88     0.16688  0.15396  0.50    8885    1368    8197    38088   4.29
  1895          89     0.19230  0.17567  0.51    7517    1320    6867    29891   3.98
  1895          90     0.21009  0.19013  0.50    6196    1178    5608    23024   3.72
  1895          91     0.24165  0.21534  0.49    5018    1081    4472    17417   3.47
  1895          92     0.24687  0.22021  0.51    3938     867    3512    12945   3.29
  1895          93     0.28208  0.24721  0.50    3071     759    2691     9432   3.07
  1895          94     0.28939  0.25200  0.49    2311     582    2013     6741   2.92
  1895          95     0.30738  0.26677  0.50    1729     461    1501     4728   2.73
  1895          96     0.35872  0.30353  0.49    1268     385    1073     3228   2.55
  1895          97     0.38434  0.32239  0.50     883     285     741     2155   2.44
  1895          98     0.43165  0.35242  0.48     598     211     488     1414   2.36
  1895          99     0.36898  0.31293  0.51     387     121     329      926   2.39
  1895         100     0.34749  0.29703  0.51     266      79     228      597   2.24
  1895         101     0.51786  0.40845  0.48     187      76     148      370   1.98
  1895         102     0.37143  0.30952  0.46     111      34      92      222   2.01
  1895         103     0.72581  0.51724  0.44      76      40      54      130   1.70
  1895         104     0.34286  0.28571  0.42      37      11      31       76   2.05
  1895         105     0.50000  0.40000  0.50      26      11      21       45   1.70
  1895         106     0.69231  0.50000  0.44      16       8      11       24   1.50
  1895         107     1.00000  0.66667  0.50       8       5       5       12   1.56
  1895         108     0.00000  0.00000  0.50       3       0       3        7   2.67
  1895         109     0.00000  0.00000  0.50       3       0       3        4   1.67
  1895         110+    1.50000  1.00000  0.67       3       3       2        2   0.67
  1896           0     0.13199  0.12156  0.35  100000   12156   92099  4983992  49.84
  1896           1     0.04157  0.04069  0.48   87844    3574   85991  4891893  55.69
  1896           2     0.02783  0.02747  0.52   84270    2315   83164  4805901  57.03
  1896           3     0.02593  0.02560  0.51   81955    2098   80931  4722738  57.63
  1896           4     0.02126  0.02103  0.49   79857    1680   79000  4641807  58.13
  1896           5     0.01386  0.01376  0.46   78177    1076   77594  4562806  58.36
  1896           6     0.00939  0.00935  0.51   77102     721   76747  4485212  58.17
  1896           7     0.00795  0.00792  0.49   76381     605   76073  4408465  57.72
  1896           8     0.00719  0.00716  0.49   75776     543   75499  4332392  57.17
  1896           9     0.00559  0.00557  0.49   75233     419   75019  4256893  56.58
  1896          10     0.00572  0.00571  0.51   74814     427   74604  4181873  55.90
  1896          11     0.00535  0.00533  0.49   74387     397   74186  4107270  55.21
  1896          12     0.00498  0.00497  0.49   73990     367   73803  4033084  54.51
  1896          13     0.00474  0.00473  0.51   73623     348   73452  3959281  53.78
  1896          14     0.00523  0.00521  0.50   73275     382   73083  3885829  53.03
  1896          15     0.00557  0.00556  0.50   72893     405   72690  3812746  52.31
  1896          16     0.00626  0.00624  0.51   72488     453   72267  3740056  51.60
  1896          17     0.00663  0.00661  0.51   72035     476   71801  3667789  50.92
  1896          18     0.00716  0.00714  0.51   71559     511   71308  3595988  50.25
  1896          19     0.00630  0.00628  0.51   71048     446   70832  3524680  49.61
  1896          20     0.00740  0.00738  0.50   70602     521   70343  3453848  48.92
  1896          21     0.00797  0.00794  0.53   70081     556   69818  3383505  48.28
  1896          22     0.01142  0.01135  0.48   69525     789   69111  3313687  47.66
  1896          23     0.00834  0.00830  0.50   68736     571   68448  3244576  47.20
  1896          24     0.00657  0.00655  0.50   68165     447   67941  3176128  46.59
  1896          25     0.00548  0.00546  0.52   67718     370   67540  3108187  45.90
  1896          26     0.00576  0.00575  0.50   67348     387   67155  3040647  45.15
  1896          27     0.00667  0.00665  0.54   66962     445   66757  2973492  44.41
  1896          28     0.00720  0.00718  0.48   66516     477   66267  2906735  43.70
  1896          29     0.00689  0.00686  0.50   66039     453   65813  2840468  43.01
  1896          30     0.00676  0.00674  0.51   65586     442   65369  2774655  42.31
  1896          31     0.00714  0.00711  0.49   65144     463   64908  2709286  41.59
  1896          32     0.00707  0.00704  0.51   64680     456   64459  2644378  40.88
  1896          33     0.00726  0.00723  0.50   64225     465   63993  2579920  40.17
  1896          34     0.00548  0.00547  0.49   63760     349   63581  2515927  39.46
  1896          35     0.00582  0.00581  0.50   63411     368   63229  2452345  38.67
  1896          36     0.00513  0.00512  0.49   63043     323   62878  2389117  37.90
  1896          37     0.00652  0.00650  0.50   62720     408   62515  2326238  37.09
  1896          38     0.00589  0.00587  0.50   62313     366   62131  2263723  36.33
  1896          39     0.00634  0.00632  0.51   61947     391   61757  2201592  35.54
  1896          40     0.00624  0.00622  0.48   61555     383   61358  2139835  34.76
  1896          41     0.00670  0.00668  0.49   61173     408   60966  2078477  33.98
  1896          42     0.00611  0.00610  0.49   60764     370   60576  2017511  33.20
  1896          43     0.00597  0.00595  0.52   60394     359   60222  1956935  32.40
  1896          44     0.00590  0.00588  0.53   60035     353   59870  1896713  31.59
  1896          45     0.00721  0.00718  0.47   59682     429   59455  1836843  30.78
  1896          46     0.00676  0.00674  0.50   59253     399   59054  1777388  30.00
  1896          47     0.00630  0.00628  0.52   58853     370   58676  1718334  29.20
  1896          48     0.00753  0.00750  0.50   58484     438   58267  1659658  28.38
  1896          49     0.00702  0.00700  0.50   58045     406   57844  1601392  27.59
  1896          50     0.00669  0.00667  0.49   57639     384   57445  1543548  26.78
  1896          51     0.00663  0.00660  0.49   57255     378   57061  1486103  25.96
  1896          52     0.00679  0.00677  0.52   56877     385   56693  1429042  25.13
  1896          53     0.00772  0.00769  0.50   56492     434   56274  1372349  24.29
  1896          54     0.01025  0.01020  0.51   56057     572   55777  1316074  23.48
  1896          55     0.01012  0.01007  0.51   55486     559   55212  1260297  22.71
  1896          56     0.01052  0.01046  0.52   54927     575   54648  1205085  21.94
  1896          57     0.01019  0.01013  0.49   54352     551   54072  1150437  21.17
  1896          58     0.01058  0.01053  0.50   53801     566   53520  1096365  20.38
  1896          59     0.01140  0.01133  0.51   53235     603   52937  1042845  19.59
  1896          60     0.01218  0.01211  0.51   52632     637   52317   989907  18.81
  1896          61     0.01491  0.01480  0.50   51994     770   51609   937591  18.03
  1896          62     0.01523  0.01511  0.50   51225     774   50841   885982  17.30
  1896          63     0.01540  0.01528  0.50   50451     771   50067   835141  16.55
  1896          64     0.01936  0.01918  0.50   49680     953   49203   785074  15.80
  1896          65     0.02155  0.02133  0.51   48727    1039   48219   735871  15.10
  1896          66     0.02498  0.02468  0.51   47688    1177   47111   687651  14.42
  1896          67     0.02762  0.02724  0.49   46511    1267   45870   640541  13.77
  1896          68     0.03255  0.03204  0.50   45244    1449   44524   594670  13.14
  1896          69     0.03325  0.03270  0.49   43795    1432   43062   550147  12.56
  1896          70     0.03800  0.03731  0.51   42363    1580   41589   507085  11.97
  1896          71     0.03840  0.03767  0.50   40782    1536   40011   465496  11.41
  1896          72     0.04524  0.04426  0.51   39246    1737   38394   425485  10.84
  1896          73     0.04862  0.04748  0.51   37509    1781   36630   387092  10.32
  1896          74     0.04960  0.04840  0.50   35728    1729   34865   350462   9.81
  1896          75     0.06395  0.06193  0.49   33999    2106   32925   315596   9.28
  1896          76     0.06195  0.06006  0.49   31893    1915   30917   282671   8.86
  1896          77     0.06807  0.06586  0.51   29978    1974   29006   251754   8.40
  1896          78     0.07620  0.07342  0.50   28003    2056   26979   222748   7.95
  1896          79     0.07998  0.07700  0.52   25947    1998   24980   195769   7.54
  1896          80     0.08863  0.08486  0.50   23949    2032   22932   170789   7.13
  1896          81     0.08598  0.08246  0.50   21917    1807   21018   147857   6.75
  1896          82     0.09584  0.09143  0.50   20110    1839   19183   126839   6.31
  1896          83     0.11734  0.11095  0.51   18271    2027   17276   107656   5.89
  1896          84     0.12439  0.11706  0.50   16244    1901   15287    90380   5.56
  1896          85     0.13293  0.12436  0.48   14342    1784   13418    75093   5.24
  1896          86     0.13571  0.12722  0.51   12559    1598   11773    61675   4.91
  1896          87     0.15847  0.14671  0.49   10961    1608   10148    49902   4.55
  1896          88     0.16944  0.15682  0.53    9353    1467    8656    39754   4.25
  1896          89     0.18918  0.17303  0.51    7886    1365    7213    31098   3.94
  1896          90     0.20994  0.18996  0.50    6522    1239    5901    23885   3.66
  1896          91     0.23171  0.20773  0.50    5283    1097    4736    17984   3.40
  1896          92     0.27734  0.24280  0.49    4185    1016    3664    13248   3.17
  1896          93     0.27384  0.24050  0.49    3169     762    2783     9583   3.02
  1896          94     0.29351  0.25571  0.50    2407     615    2097     6800   2.83
  1896          95     0.31900  0.27485  0.50    1791     492    1544     4703   2.63
  1896          96     0.32168  0.27823  0.51    1299     361    1124     3160   2.43
  1896          97     0.41263  0.34078  0.49     938     320     774     2036   2.17
  1896          98     0.42708  0.34746  0.46     618     215     503     1262   2.04
  1896          99     0.47027  0.37662  0.47     403     152     323      759   1.88
  1896         100     0.56502  0.43750  0.48     251     110     195      436   1.73
  1896         101     0.70000  0.51852  0.50     141      73     105      241   1.70
  1896         102     0.51562  0.42308  0.58      68      29      56      136   2.00
  1896         103     0.72727  0.53333  0.50      39      21      29       80   2.04
  1896         104     0.52941  0.42857  0.56      18       8      15       52   2.81
  1896         105     0.27273  0.25000  0.67      10       3      10       37   3.50
  1896         106     0.00000  0.00000  0.50       8       0       8       27   3.44
  1896         107     0.00000  0.00000  0.50       8       0       8       19   2.44
  1896         108     0.85714  0.66667  0.67       8       5       6       11   1.44
  1896         109     0.00000  0.00000  0.50       3       0       3        5   2.00
  1896         110+    1.00000  1.00000  1.00       3       3       3        3   1.00
  1897           0     0.12588  0.11636  0.35  100000   11636   92437  5004822  50.05
  1897           1     0.04824  0.04709  0.49   88364    4161   86254  4912386  55.59
  1897           2     0.03459  0.03401  0.51   84203    2864   82802  4826131  57.32
  1897           3     0.02699  0.02663  0.49   81339    2166   80242  4743329  58.32
  1897           4     0.01701  0.01686  0.47   79174    1335   78461  4663087  58.90
  1897           5     0.01107  0.01101  0.51   77839     857   77423  4584626  58.90
  1897           6     0.00903  0.00899  0.49   76982     692   76629  4507203  58.55
  1897           7     0.00791  0.00788  0.51   76290     601   75996  4430574  58.08
  1897           8     0.00714  0.00712  0.51   75689     539   75427  4354578  57.53
  1897           9     0.00575  0.00574  0.52   75150     431   74942  4279152  56.94
  1897          10     0.00568  0.00566  0.51   74719     423   74510  4204209  56.27
  1897          11     0.00471  0.00470  0.50   74296     349   74122  4129699  55.58
  1897          12     0.00481  0.00480  0.52   73947     355   73776  4055577  54.84
  1897          13     0.00501  0.00500  0.51   73592     368   73413  3981801  54.11
  1897          14     0.00479  0.00478  0.50   73224     350   73050  3908388  53.38
  1897          15     0.00563  0.00562  0.52   72874     409   72676  3835337  52.63
  1897          16     0.00642  0.00640  0.51   72465     464   72236  3762661  51.92
  1897          17     0.00687  0.00685  0.51   72001     493   71761  3690425  51.26
  1897          18     0.00707  0.00704  0.50   71508     504   71258  3618665  50.61
  1897          19     0.00669  0.00667  0.51   71004     473   70772  3547407  49.96
  1897          20     0.00797  0.00794  0.53   70531     560   70268  3476635  49.29
  1897          21     0.00918  0.00914  0.48   69971     639   69641  3406367  48.68
  1897          22     0.00779  0.00776  0.52   69332     538   69072  3336726  48.13
  1897          23     0.00603  0.00602  0.51   68793     414   68588  3267654  47.50
  1897          24     0.00591  0.00589  0.51   68379     403   68184  3199066  46.78
  1897          25     0.00738  0.00735  0.51   67977     500   67732  3130882  46.06
  1897          26     0.00649  0.00647  0.50   67477     437   67260  3063150  45.40
  1897          27     0.00702  0.00699  0.51   67040     469   66810  2995890  44.69
  1897          28     0.00655  0.00653  0.52   66571     435   66363  2929080  44.00
  1897          29     0.00624  0.00622  0.52   66136     411   65941  2862716  43.28
  1897          30     0.00753  0.00751  0.51   65725     493   65483  2796776  42.55
  1897          31     0.00730  0.00727  0.51   65232     475   65000  2731293  41.87
  1897          32     0.00752  0.00750  0.50   64757     485   64516  2666293  41.17
  1897          33     0.00712  0.00710  0.49   64272     456   64041  2601777  40.48
  1897          34     0.00641  0.00639  0.49   63816     408   63608  2537736  39.77
  1897          35     0.00620  0.00618  0.50   63408     392   63213  2474128  39.02
  1897          36     0.00647  0.00645  0.49   63016     406   62807  2410915  38.26
  1897          37     0.00475  0.00474  0.51   62610     297   62463  2348108  37.50
  1897          38     0.00544  0.00542  0.53   62313     338   62152  2285645  36.68
  1897          39     0.00617  0.00615  0.52   61975     381   61792  2223492  35.88
  1897          40     0.00571  0.00569  0.50   61594     351   61417  2161701  35.10
  1897          41     0.00672  0.00670  0.48   61243     410   61028  2100283  34.29
  1897          42     0.00562  0.00561  0.53   60833     341   60672  2039255  33.52
  1897          43     0.00556  0.00554  0.51   60492     335   60328  1978583  32.71
  1897          44     0.00586  0.00584  0.51   60157     352   59985  1918256  31.89
  1897          45     0.00768  0.00765  0.49   59805     458   59572  1858271  31.07
  1897          46     0.00715  0.00713  0.50   59347     423   59135  1798699  30.31
  1897          47     0.00648  0.00646  0.52   58924     381   58741  1739564  29.52
  1897          48     0.00673  0.00670  0.50   58544     393   58347  1680823  28.71
  1897          49     0.00680  0.00678  0.49   58151     394   57951  1622476  27.90
  1897          50     0.00656  0.00654  0.51   57757     377   57572  1564524  27.09
  1897          51     0.00723  0.00720  0.49   57380     413   57169  1506952  26.26
  1897          52     0.00666  0.00664  0.53   56966     378   56787  1449783  25.45
  1897          53     0.00809  0.00806  0.50   56588     456   56363  1392996  24.62
  1897          54     0.00883  0.00879  0.51   56132     493   55890  1336633  23.81
  1897          55     0.00967  0.00963  0.51   55639     536   55376  1280743  23.02
  1897          56     0.00871  0.00867  0.50   55103     478   54863  1225367  22.24
  1897          57     0.01031  0.01025  0.50   54625     560   54343  1170504  21.43
  1897          58     0.01027  0.01021  0.50   54065     552   53789  1116161  20.64
  1897          59     0.01048  0.01042  0.51   53513     558   53241  1062371  19.85
  1897          60     0.01181  0.01174  0.50   52955     622   52645  1009130  19.06
  1897          61     0.01257  0.01250  0.52   52333     654   52021   956485  18.28
  1897          62     0.01519  0.01508  0.49   51680     779   51282   904464  17.50
  1897          63     0.01629  0.01616  0.50   50900     823   50488   853182  16.76
  1897          64     0.02075  0.02054  0.50   50078    1029   49561   802694  16.03
  1897          65     0.02244  0.02219  0.51   49049    1088   48512   753132  15.35
  1897          66     0.02179  0.02155  0.49   47961    1034   47434   704620  14.69
  1897          67     0.02560  0.02528  0.49   46927    1186   46326   657187  14.00
  1897          68     0.02895  0.02855  0.51   45741    1306   45097   610861  13.35
  1897          69     0.03173  0.03124  0.51   44436    1388   43749   565764  12.73
  1897          70     0.03587  0.03525  0.51   43047    1517   42305   522015  12.13
  1897          71     0.04455  0.04360  0.51   41530    1811   40649   479710  11.55
  1897          72     0.04498  0.04398  0.50   39719    1747   38840   439061  11.05
  1897          73     0.04557  0.04456  0.50   37972    1692   37132   400221  10.54
  1897          74     0.05422  0.05276  0.49   36280    1914   35307   363089  10.01
  1897          75     0.05103  0.04975  0.49   34366    1710   33503   327783   9.54
  1897          76     0.06121  0.05943  0.51   32657    1941   31704   294280   9.01
  1897          77     0.06938  0.06702  0.49   30716    2059   29670   262576   8.55
  1897          78     0.07034  0.06796  0.50   28657    1948   27686   232906   8.13
  1897          79     0.07817  0.07524  0.50   26710    2010   25709   205221   7.68
  1897          80     0.08277  0.07956  0.51   24700    1965   23744   179512   7.27
  1897          81     0.08727  0.08370  0.51   22735    1903   21805   155768   6.85
  1897          82     0.09790  0.09346  0.51   20832    1947   19887   133964   6.43
  1897          83     0.10637  0.10103  0.50   18885    1908   17938   114077   6.04
  1897          84     0.11217  0.10611  0.49   16977    1801   16060    96138   5.66
  1897          85     0.12452  0.11699  0.48   15176    1775   14258    80079   5.28
  1897          86     0.13364  0.12532  0.50   13400    1679   12566    65821   4.91
  1897          87     0.16070  0.14904  0.51   11721    1747   10870    53255   4.54
  1897          88     0.17966  0.16497  0.50    9974    1645    9159    42385   4.25
  1897          89     0.19106  0.17478  0.51    8329    1456    7619    33226   3.99
  1897          90     0.21074  0.19100  0.51    6873    1313    6229    25607   3.73
  1897          91     0.22128  0.19869  0.49    5560    1105    4993    19377   3.48
  1897          92     0.25592  0.22695  0.50    4456    1011    3951    14385   3.23
  1897          93     0.26481  0.23396  0.50    3444     806    3043    10433   3.03
  1897          94     0.29852  0.25911  0.49    2638     684    2290     7390   2.80
  1897          95     0.34531  0.29388  0.49    1955     574    1664     5100   2.61
  1897          96     0.39160  0.32768  0.50    1380     452    1155     3437   2.49
  1897          97     0.29614  0.25770  0.50     928     239     808     2281   2.46
  1897          98     0.37557  0.31321  0.47     689     216     574     1474   2.14
  1897          99     0.43046  0.35714  0.52     473     169     393      899   1.90
  1897         100     0.66667  0.49573  0.48     304     151     226      507   1.67
  1897         101     0.68182  0.50847  0.50     153      78     114      281   1.83
  1897         102     0.40000  0.34483  0.60      75      26      65      166   2.21
  1897         103     0.31250  0.26316  0.40      49      13      42      101   2.05
  1897         104     0.90000  0.64286  0.56      36      23      26       60   1.64
  1897         105     0.23077  0.20000  0.33      13       3      11       34   2.60
  1897         106     0.60000  0.50000  0.67      10       5       9       23   2.17
  1897         107     0.00000  0.00000  0.50       5       0       5       14   2.67
  1897         108     0.75000  0.50000  0.33       5       3       3        9   1.67
  1897         109     0.00000  0.00000  0.50       3       0       3        5   2.00
  1897         110+    1.00000  1.00000  1.00       3       3       3        3   1.00
  1898           0     0.13232  0.12184  0.35  100000   12184   92080  4991842  49.92
  1898           1     0.05755  0.05589  0.48   87816    4908   85281  4899762  55.80
  1898           2     0.03443  0.03383  0.49   82907    2805   81464  4814481  58.07
  1898           3     0.02203  0.02177  0.47   80102    1744   79171  4733017  59.09
  1898           4     0.01280  0.01272  0.49   78358     997   77846  4653846  59.39
  1898           5     0.01089  0.01083  0.49   77362     837   76931  4575999  59.15
  1898           6     0.00820  0.00817  0.50   76524     625   76210  4499068  58.79
  1898           7     0.00801  0.00798  0.49   75899     606   75592  4422858  58.27
  1898           8     0.00734  0.00731  0.49   75294     550   75015  4347266  57.74
  1898           9     0.00599  0.00597  0.49   74743     446   74516  4272250  57.16
  1898          10     0.00543  0.00542  0.50   74297     403   74096  4197734  56.50
  1898          11     0.00458  0.00457  0.51   73894     338   73727  4123638  55.80
  1898          12     0.00503  0.00502  0.50   73556     369   73373  4049911  55.06
  1898          13     0.00510  0.00509  0.50   73187     372   73002  3976538  54.33
  1898          14     0.00490  0.00488  0.51   72815     356   72642  3903536  53.61
  1898          15     0.00566  0.00565  0.50   72459     409   72254  3830895  52.87
  1898          16     0.00646  0.00644  0.51   72050     464   71822  3758641  52.17
  1898          17     0.00715  0.00713  0.51   71586     510   71335  3686819  51.50
  1898          18     0.00712  0.00710  0.51   71076     505   70829  3615484  50.87
  1898          19     0.00772  0.00769  0.53   70571     543   70318  3544655  50.23
  1898          20     0.01014  0.01008  0.47   70029     706   69652  3474338  49.61
  1898          21     0.00831  0.00827  0.51   69322     573   69039  3404686  49.11
  1898          22     0.00622  0.00620  0.51   68749     427   68538  3335647  48.52
  1898          23     0.00642  0.00640  0.54   68322     437   68119  3267109  47.82
  1898          24     0.00552  0.00551  0.50   67885     374   67699  3198989  47.12
  1898          25     0.00649  0.00647  0.54   67511     437   67309  3131290  46.38
  1898          26     0.00679  0.00677  0.50   67075     454   66848  3063981  45.68
  1898          27     0.00633  0.00631  0.50   66621     420   66411  2997133  44.99
  1898          28     0.00723  0.00721  0.52   66200     477   65972  2930722  44.27
  1898          29     0.00686  0.00684  0.51   65723     449   65502  2864750  43.59
  1898          30     0.00803  0.00799  0.50   65274     522   65014  2799248  42.88
  1898          31     0.00640  0.00638  0.51   64752     413   64549  2734234  42.23
  1898          32     0.00683  0.00681  0.53   64339     438   64131  2669685  41.49
  1898          33     0.00696  0.00694  0.49   63900     443   63675  2605554  40.78
  1898          34     0.00509  0.00508  0.50   63457     322   63297  2541879  40.06
  1898          35     0.00554  0.00552  0.53   63135     349   62971  2478582  39.26
  1898          36     0.00553  0.00551  0.51   62786     346   62617  2415612  38.47
  1898          37     0.00556  0.00554  0.52   62440     346   62275  2352994  37.68
  1898          38     0.00573  0.00571  0.50   62094     355   61916  2290719  36.89
  1898          39     0.00676  0.00674  0.49   61739     416   61527  2228804  36.10
  1898          40     0.00661  0.00659  0.50   61323     404   61122  2167277  35.34
  1898          41     0.00586  0.00584  0.53   60919     356   60751  2106155  34.57
  1898          42     0.00611  0.00609  0.48   60563     369   60373  2045404  33.77
  1898          43     0.00541  0.00539  0.51   60195     325   60037  1985031  32.98
  1898          44     0.00565  0.00563  0.48   59870     337   59695  1924994  32.15
  1898          45     0.00677  0.00674  0.50   59533     401   59334  1865299  31.33
  1898          46     0.00659  0.00656  0.48   59132     388   58928  1805965  30.54
  1898          47     0.00607  0.00605  0.46   58744     356   58553  1747037  29.74
  1898          48     0.00580  0.00578  0.52   58388     338   58226  1688484  28.92
  1898          49     0.00486  0.00485  0.50   58050     281   57911  1630257  28.08
  1898          50     0.00523  0.00521  0.51   57769     301   57622  1572347  27.22
  1898          51     0.00859  0.00855  0.49   57468     491   57216  1514725  26.36
  1898          52     0.00669  0.00667  0.50   56976     380   56786  1457509  25.58
  1898          53     0.00747  0.00744  0.49   56597     421   56382  1400723  24.75
  1898          54     0.00774  0.00771  0.50   56175     433   55957  1344342  23.93
  1898          55     0.00902  0.00898  0.50   55742     501   55492  1288384  23.11
  1898          56     0.00889  0.00884  0.48   55242     489   54990  1232892  22.32
  1898          57     0.00963  0.00958  0.50   54753     525   54491  1177903  21.51
  1898          58     0.00905  0.00901  0.50   54228     488   53985  1123411  20.72
  1898          59     0.01239  0.01231  0.50   53740     662   53406  1069427  19.90
  1898          60     0.01310  0.01302  0.51   53078     691   52740  1016020  19.14
  1898          61     0.01295  0.01287  0.52   52387     674   52063   963281  18.39
  1898          62     0.01615  0.01602  0.51   51713     828   51305   911218  17.62
  1898          63     0.01646  0.01632  0.51   50885     831   50474   859913  16.90
  1898          64     0.01827  0.01811  0.52   50054     906   49616   809439  16.17
  1898          65     0.02013  0.01994  0.51   49148     980   48671   759823  15.46
  1898          66     0.02298  0.02272  0.51   48168    1095   47632   711153  14.76
  1898          67     0.02692  0.02656  0.50   47073    1250   46442   663521  14.10
  1898          68     0.02991  0.02946  0.49   45823    1350   45139   617079  13.47
  1898          69     0.03262  0.03210  0.50   44473    1427   43763   571940  12.86
  1898          70     0.03998  0.03920  0.50   43046    1687   42200   528177  12.27
  1898          71     0.03886  0.03811  0.50   41358    1576   40567   485977  11.75
  1898          72     0.04126  0.04044  0.51   39782    1609   38986   445410  11.20
  1898          73     0.05093  0.04965  0.49   38173    1895   37209   406424  10.65
  1898          74     0.04983  0.04863  0.50   36278    1764   35405   369215  10.18
  1898          75     0.05420  0.05277  0.50   34514    1821   33598   333810   9.67
  1898          76     0.05842  0.05677  0.50   32693    1856   31767   300212   9.18
  1898          77     0.06462  0.06264  0.51   30837    1931   29889   268444   8.71
  1898          78     0.06492  0.06290  0.51   28905    1818   28007   238555   8.25
  1898          79     0.07195  0.06941  0.49   27087    1880   26129   210549   7.77
  1898          80     0.07806  0.07514  0.50   25207    1894   24262   184419   7.32
  1898          81     0.08986  0.08606  0.51   23313    2006   22326   160157   6.87
  1898          82     0.09530  0.09102  0.51   21307    1939   20351   137831   6.47
  1898          83     0.10467  0.09939  0.49   19367    1925   18392   117480   6.07
  1898          84     0.11032  0.10461  0.50   17442    1825   16538    99088   5.68
  1898          85     0.12554  0.11805  0.49   15618    1844   14686    82550   5.29
  1898          86     0.14391  0.13438  0.51   13774    1851   12861    67864   4.93
  1898          87     0.14965  0.13919  0.50   11923    1660   11089    55002   4.61
  1898          88     0.16104  0.14888  0.49   10264    1528    9489    43913   4.28
  1898          89     0.18606  0.17000  0.49    8736    1485    7981    34424   3.94
  1898          90     0.21322  0.19261  0.50    7250    1397    6550    26443   3.65
  1898          91     0.25329  0.22508  0.51    5854    1318    5202    19893   3.40
  1898          92     0.22977  0.20611  0.50    4536     935    4069    14691   3.24
  1898          93     0.25667  0.22776  0.51    3601     820    3196    10622   2.95
  1898          94     0.34971  0.29579  0.48    2781     823    2352     7426   2.67
  1898          95     0.34003  0.28938  0.49    1958     567    1667     5074   2.59
  1898          96     0.33962  0.28866  0.48    1392     402    1183     3407   2.45
  1898          97     0.43323  0.35266  0.47     990     349     806     2224   2.25
  1898          98     0.38565  0.32090  0.48     641     206     533     1418   2.21
  1898          99     0.50113  0.40659  0.54     435     177     353      885   2.03
  1898         100     0.41573  0.34259  0.49     258      88     213      532   2.06
  1898         101     0.37394  0.30986  0.45     170      53     141      319   1.88
  1898         102     0.54310  0.42857  0.51     117      50      92      179   1.52
  1898         103     0.73770  0.53571  0.49      67      36      49       86   1.29
  1898         104     0.58065  0.46154  0.56      31      14      25       37   1.21
  1898         105     1.07143  0.71429  0.53      17      12      11       13   0.76
  1898         106     3.00000  1.00000  0.33       5       5       2        2   0.33
  1898         107           .        .     .       0       0       0        0      .
  1898         108           .        .     .       0       0       0        0      .
  1898         109           .        .     .       0       0       0        0      .
  1898         110+          .        .     .       0       0       0        0      .
  1899           0     0.14567  0.13307  0.35  100000   13307   91351  5008811  50.09
  1899           1     0.05823  0.05647  0.46   86693    4896   84069  4917461  56.72
  1899           2     0.02826  0.02785  0.47   81797    2278   80600  4833392  59.09
  1899           3     0.01745  0.01729  0.49   79520    1375   78822  4752791  59.77
  1899           4     0.01207  0.01200  0.50   78145     938   77673  4673969  59.81
  1899           5     0.01044  0.01039  0.51   77207     802   76814  4596295  59.53
  1899           6     0.00863  0.00859  0.51   76405     656   76085  4519482  59.15
  1899           7     0.00756  0.00753  0.50   75748     571   75463  4443396  58.66
  1899           8     0.00703  0.00700  0.50   75178     527   74914  4367934  58.10
  1899           9     0.00575  0.00573  0.50   74651     428   74439  4293019  57.51
  1899          10     0.00501  0.00500  0.50   74223     371   74037  4218580  56.84
  1899          11     0.00490  0.00489  0.52   73852     361   73678  4144543  56.12
  1899          12     0.00502  0.00500  0.51   73491     368   73311  4070866  55.39
  1899          13     0.00468  0.00467  0.50   73124     341   72951  3997555  54.67
  1899          14     0.00506  0.00505  0.51   72782     367   72600  3924604  53.92
  1899          15     0.00572  0.00570  0.51   72415     413   72214  3852003  53.19
  1899          16     0.00683  0.00681  0.51   72002     490   71763  3779789  52.50
  1899          17     0.00667  0.00665  0.49   71512     476   71270  3708026  51.85
  1899          18     0.00767  0.00764  0.53   71036     543   70780  3636755  51.20
  1899          19     0.00906  0.00902  0.47   70493     636   70158  3565976  50.59
  1899          20     0.00749  0.00746  0.52   69857     521   69608  3495818  50.04
  1899          21     0.00691  0.00689  0.51   69336     478   69101  3426210  49.41
