  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  1881          68     0.05574  0.05426  0.51   26242    1424   25544   254847   9.71
  1881          69     0.05705  0.05551  0.51   24818    1378   24148   229303   9.24
  1881          70     0.06846  0.06612  0.48   23441    1550   22638   205155   8.75
  1881          71     0.07115  0.06874  0.51   21891    1505   21151   182517   8.34
  1881          72     0.06865  0.06636  0.50   20386    1353   19706   161366   7.92
  1881          73     0.08065  0.07751  0.50   19033    1475   18292   141660   7.44
  1881          74     0.09575  0.09137  0.50   17558    1604   16755   123369   7.03
  1881          75     0.09364  0.08946  0.50   15954    1427   15242   106613   6.68
  1881          76     0.11092  0.10493  0.49   14526    1524   13742    91371   6.29
  1881          77     0.11397  0.10781  0.50   13002    1402   12299    77629   5.97
  1881          78     0.12487  0.11761  0.51   11600    1364   10926    65330   5.63
  1881          79     0.12810  0.12027  0.49   10236    1231    9610    54404   5.31
  1881          80     0.13504  0.12652  0.50    9005    1139    8437    44793   4.97
  1881          81     0.16881  0.15568  0.50    7866    1225    7254    36357   4.62
  1881          82     0.16210  0.14997  0.50    6641     996    6144    29103   4.38
  1881          83     0.20435  0.18550  0.50    5645    1047    5124    22958   4.07
  1881          84     0.19284  0.17582  0.50    4598     808    4192    17834   3.88
  1881          85     0.22244  0.19982  0.49    3790     757    3404    13642   3.60
  1881          86     0.26148  0.23060  0.49    3032     699    2674    10238   3.38
  1881          87     0.27032  0.23830  0.50    2333     556    2057     7563   3.24
  1881          88     0.27451  0.24184  0.51    1777     430    1566     5506   3.10
  1881          89     0.30088  0.26076  0.49    1347     351    1168     3941   2.92
  1881          90     0.30236  0.26370  0.52     996     263     869     2773   2.78
  1881          91     0.31295  0.26977  0.49     733     198     632     1904   2.60
  1881          92     0.42746  0.35032  0.48     536     188     439     1272   2.38
  1881          93     0.35907  0.30392  0.49     348     106     294      833   2.40
  1881          94     0.38983  0.32394  0.48     242      78     201      539   2.23
  1881          95     0.34426  0.29167  0.48     164      48     139      338   2.06
  1881          96     0.67105  0.50000  0.49     116      58      86      199   1.72
  1881          97     0.53846  0.41176  0.43      58      24      44      113   1.94
  1881          98     0.34615  0.30000  0.56      34      10      30       68   2.00
  1881          99     1.00000  0.71429  0.60      24      17      17       39   1.62
  1881         100     0.00000  0.00000  0.50       7       0       7       22   3.17
  1881         101     0.00000  0.00000  0.50       7       0       7       15   2.17
  1881         102     0.60000  0.50000  0.67       7       3       6        8   1.17
  1881         103     1.50000  1.00000  0.67       3       3       2        2   0.67
  1881         104           .        .     .       0       0       0        0      .
  1881         105           .        .     .       0       0       0        0      .
  1881         106           .        .     .       0       0       0        0      .
  1881         107           .        .     .       0       0       0        0      .
  1881         108           .        .     .       0       0       0        0      .
  1881         109           .        .     .       0       0       0        0      .
  1881         110+          .        .     .       0       0       0        0      .
  1882           0     0.20335  0.17897  0.33  100000   17897   88009  4015824  40.16
  1882           1     0.06011  0.05829  0.48   82103    4786   79623  3927815  47.84
  1882           2     0.03853  0.03782  0.51   77317    2924   75891  3848192  49.77
  1882           3     0.02960  0.02917  0.50   74393    2170   73319  3772301  50.71
  1882           4     0.01881  0.01862  0.46   72223    1345   71503  3698982  51.22
  1882           5     0.00986  0.00981  0.49   70878     696   70521  3627480  51.18
  1882           6     0.00782  0.00779  0.52   70182     547   69918  3556959  50.68
  1882           7     0.00731  0.00728  0.51   69636     507   69386  3487041  50.08
  1882           8     0.00737  0.00735  0.51   69129     508   68880  3417654  49.44
  1882           9     0.00803  0.00800  0.53   68621     549   68361  3348775  48.80
  1882          10     0.00688  0.00686  0.49   68072     467   67833  3280414  48.19
  1882          11     0.00493  0.00492  0.50   67605     332   67439  3212581  47.52
  1882          12     0.00421  0.00420  0.50   67273     283   67131  3145141  46.75
  1882          13     0.00354  0.00354  0.53   66990     237   66879  3078011  45.95
  1882          14     0.00357  0.00356  0.49   66753     238   66632  3011132  45.11
  1882          15     0.00344  0.00344  0.49   66515     229   66398  2944501  44.27
  1882          16     0.00393  0.00392  0.51   66286     260   66160  2878103  43.42
  1882          17     0.00598  0.00597  0.52   66027     394   65838  2811943  42.59
  1882          18     0.00622  0.00620  0.51   65633     407   65432  2746104  41.84
  1882          19     0.00688  0.00686  0.52   65226     447   65010  2680672  41.10
  1882          20     0.00699  0.00696  0.52   64778     451   64563  2615662  40.38
  1882          21     0.00850  0.00847  0.49   64327     545   64051  2551099  39.66
  1882          22     0.00818  0.00815  0.52   63783     520   63532  2487048  38.99
  1882          23     0.00854  0.00850  0.50   63263     538   62994  2423516  38.31
  1882          24     0.00834  0.00831  0.50   62725     521   62465  2360522  37.63
  1882          25     0.00810  0.00807  0.50   62204     502   61952  2298057  36.94
  1882          26     0.00757  0.00754  0.48   61702     465   61460  2236105  36.24
  1882          27     0.00782  0.00779  0.50   61237     477   61000  2174645  35.51
  1882          28     0.00814  0.00811  0.49   60760     492   60509  2113645  34.79
  1882          29     0.00725  0.00722  0.49   60267     435   60044  2053136  34.07
  1882          30     0.00764  0.00761  0.49   59832     455   59601  1993093  33.31
  1882          31     0.00775  0.00772  0.49   59377     458   59144  1933492  32.56
  1882          32     0.00746  0.00743  0.49   58919     438   58696  1874348  31.81
  1882          33     0.00880  0.00877  0.50   58481     513   58227  1815653  31.05
  1882          34     0.01037  0.01032  0.51   57969     598   57678  1757425  30.32
  1882          35     0.02447  0.02424  0.60   57370    1390   56817  1699747  29.63
  1882          36     0.02768  0.02724  0.42   55980    1525   55094  1642930  29.35
  1882          37     0.01217  0.01210  0.52   54455     659   54139  1587836  29.16
  1882          38     0.00921  0.00917  0.52   53796     493   53559  1533698  28.51
  1882          39     0.00882  0.00879  0.53   53303     468   53083  1480139  27.77
  1882          40     0.00778  0.00775  0.50   52835     409   52629  1427056  27.01
  1882          41     0.00957  0.00952  0.52   52425     499   52184  1374427  26.22
  1882          42     0.01064  0.01058  0.50   51926     549   51653  1322243  25.46
  1882          43     0.01075  0.01070  0.50   51376     550   51099  1270590  24.73
  1882          44     0.01139  0.01132  0.51   50827     576   50543  1219491  23.99
  1882          45     0.01357  0.01348  0.51   50251     677   49918  1168947  23.26
  1882          46     0.01502  0.01492  0.54   49574     739   49232  1119029  22.57
  1882          47     0.01336  0.01328  0.52   48834     648   48521  1069797  21.91
  1882          48     0.01572  0.01560  0.52   48186     752   47822  1021275  21.19
  1882          49     0.01600  0.01587  0.49   47434     753   47051   973454  20.52
  1882          50     0.01702  0.01688  0.52   46682     788   46305   926403  19.85
  1882          51     0.01735  0.01720  0.50   45894     789   45496   880098  19.18
  1882          52     0.01925  0.01907  0.50   45105     860   44678   834602  18.50
  1882          53     0.02045  0.02025  0.51   44245     896   43809   789924  17.85
  1882          54     0.02020  0.02000  0.50   43348     867   42912   746115  17.21
  1882          55     0.02329  0.02303  0.52   42482     978   42012   703203  16.55
  1882          56     0.02438  0.02409  0.50   41503    1000   40999   661191  15.93
  1882          57     0.03038  0.02995  0.52   40504    1213   39924   620192  15.31
  1882          58     0.02991  0.02946  0.50   39290    1158   38708   580268  14.77
  1882          59     0.03385  0.03329  0.51   38133    1270   37509   541560  14.20
  1882          60     0.03297  0.03244  0.50   36863    1196   36266   504052  13.67
  1882          61     0.03652  0.03585  0.49   35668    1279   35014   467786  13.12
  1882          62     0.03705  0.03638  0.51   34389    1251   33771   432772  12.58
  1882          63     0.04262  0.04175  0.51   33138    1383   32464   399001  12.04
  1882          64     0.04724  0.04618  0.51   31754    1466   31040   366537  11.54
  1882          65     0.04842  0.04726  0.49   30288    1431   29563   335497  11.08
  1882          66     0.05364  0.05231  0.53   28857    1509   28142   305934  10.60
  1882          67     0.05718  0.05562  0.51   27347    1521   26599   277792  10.16
  1882          68     0.05872  0.05709  0.51   25826    1474   25108   251193   9.73
  1882          69     0.06399  0.06205  0.51   24352    1511   23615   226085   9.28
  1882          70     0.06916  0.06695  0.52   22841    1529   22111   202470   8.86
  1882          71     0.06721  0.06508  0.51   21311    1387   20637   180358   8.46
  1882          72     0.07085  0.06844  0.50   19925    1364   19248   159721   8.02
  1882          73     0.07950  0.07652  0.51   18561    1420   17864   140474   7.57
  1882          74     0.08840  0.08466  0.50   17141    1451   16415   122609   7.15
  1882          75     0.09805  0.09344  0.50   15689    1466   14952   106194   6.77
  1882          76     0.09933  0.09465  0.50   14223    1346   13553    91242   6.41
  1882          77     0.10638  0.10113  0.51   12877    1302   12242    77688   6.03
  1882          78     0.10777  0.10214  0.49   11575    1182   10970    65446   5.65
